xovga,xovgb,xovgc,xovgd,xovge,xovgf,xovgg,xovgh,xovgi,xovgj,xovgk,xovgl,xovgm,xovgn,xovgo,xovgp,xovgq,xovgr,xovgs,xovgt,xovgu,xovgv,xovgw,xovgx,xovgy
2845.71655273,2792.4921875,2810.34350586,2846.68408203,2813.22412109,2793.39208984,2832.90112305,2824.49707031,2792.48486328,2834.1003418,2800.34570313,2830.36694336,2803.68676758,2813.14306641,2779.83422852,2796.58813477,2785.99462891,2828.16040039,2788.1862793,2812.63989258,2774.96704102,2838.28588867,2772.34838867,2812.49853516,2783.22875977
2845.43359375,2791.84082031,2809.70336914,2846.64916992,2812.63378906,2793.28735352,2832.28808594,2824.37548828,2791.88500977,2833.55151367,2799.48120117,2829.85400391,2802.83129883,2812.81616211,2779.23510742,2796.27880859,2785.0534668,2827.92456055,2787.0378418,2812.14038086,2774.11865234,2837.9465332,2771.48022461,2812.25415039,2782.02148438
2845.35009766,2791.22167969,2809.39819336,2846.80322266,2812.36230469,2792.33984375,2832.21459961,2823.98852539,2791.67700195,2833.01000977,2799.24194336,2829.32714844,2802.46630859,2812.62402344,2778.36621094,2796.12304687,2784.52685547,2827.98925781,2786.05273438,2811.95825195,2773.40893555,2837.84448242,2770.484375,2812.15356445,2781.27270508
2845.20532227,2790.51220703,2809.20458984,2846.44995117,2812.23022461,2791.72827148,2831.71655273,2823.52807617,2790.99023438,2832.39086914,2798.39233398,2828.76879883,2802.0144043,2811.80810547,2777.71899414,2795.1496582,2783.79345703,2827.87548828,2785.88110352,2811.39648438,2772.64355469,2837.46362305,2769.61450195,2811.91064453,2780.8527832
2844.90014648,2789.96679687,2808.75146484,2846.4152832,2812.06274414,2791.33911133,2831.22558594,2823.4675293,2790.04833984,2831.75585938,2797.9699707,2828.54833984,2801.27636719,2812.0012207,2776.96240234,2794.34057617,2783.03491211,2827.85229492,2784.99560547,2811.57666016,2772.03735352,2836.86694336,2768.71679687,2811.6706543,2780.48754883
2844.89794922,2789.27050781,2808.19946289,2846.47875977,2811.92822266,2790.64379883,2831.07568359,2822.89257813,2789.46411133,2831.60595703,2797.11083984,2828.48608398,2800.76269531,2811.29345703,2775.87060547,2793.54321289,2782.38110352,2827.88305664,2784.55883789,2810.94946289,2771.33911133,2836.1809082,2768.04223633,2811.40112305,2779.7175293
2844.9909668,2788.67456055,2807.64526367,2846.76074219,2811.60693359,2790.07080078,2830.89941406,2822.70483398,2788.81054687,2831.5222168,2796.49438477,2828.13623047,2800.2590332,2810.94018555,2774.90625,2793.203125,2781.71484375,2827.08032227,2783.71533203,2810.5925293,2771.06347656,2835.9519043,2767.20898438,2810.84692383,2779.30517578
2844.89868164,2787.85009766,2807.28295898,2847.02124023,2811.46166992,2789.59008789,2830.67993164,2822.62475586,2787.95825195,2831.77880859,2796.03735352,2828.48120117,2799.88842773,2810.43603516,2774.39892578,2792.66357422,2781.01708984,2827.03613281,2783.03442383,2810.06738281,2770.13110352,2835.56884766,2766.69946289,2810.31298828,2778.67895508
2845.13232422,2787.3671875,2806.97485352,2847.35864258,2811.0,2788.94213867,2830.56787109,2822.70288086,2787.15429687,2831.74682617,2795.65209961,2828.53710938,2798.97875977,2809.94213867,2773.78173828,2792.34619141,2780.31103516,2826.47338867,2782.27197266,2809.70361328,2769.47387695,2835.11645508,2765.98413086,2809.83886719,2777.68041992
2845.15820313,2786.86401367,2806.84130859,2847.83740234,2810.82885742,2788.25244141,2830.28881836,2822.56152344,2786.78833008,2832.18896484,2794.82958984,2827.87255859,2798.54003906,2809.85522461,2773.36303711,2791.92285156,2779.99511719,2826.72924805,2781.71728516,2809.25292969,2768.63916016,2834.9050293,2765.38671875,2810.06176758,2777.02099609
2845.24560547,2786.16113281,2806.5012207,2848.27709961,2810.51855469,2787.85717773,2830.01342773,2822.5078125,2786.26220703,2832.33813477,2794.24145508,2827.9074707,2798.05029297,2809.37329102,2772.70263672,2791.74316406,2779.23535156,2826.79443359,2781.00341797,2808.96191406,2767.89648438,2834.94189453,2764.51513672,2809.9230957,2776.44213867
2845.72338867,2785.48413086,2806.06542969,2848.20092773,2809.99755859,2787.38574219,2829.50512695,2822.52880859,2785.7265625,2832.10375977,2794.04492187,2827.81420898,2797.54760742,2808.60058594,2771.97875977,2791.31567383,2778.79956055,2826.27880859,2780.25390625,2808.51513672,2766.75341797,2834.84326172,2763.77709961,2809.72753906,2776.07202148
2846.09814453,2784.54541016,2805.65722656,2847.91015625,2809.40722656,2786.75561523,2829.54931641,2822.27026367,2785.29248047,2832.19042969,2793.7265625,2827.61694336,2797.20605469,2807.94042969,2771.48046875,2790.65014648,2778.22241211,2825.76953125,2779.67138672,2807.90795898,2765.86865234,2834.12231445,2763.10766602,2809.49780273,2775.41210938
2845.67041016,2784.21386719,2805.10180664,2847.98730469,2809.29589844,2785.98779297,2829.45556641,2821.87133789,2784.63305664,2832.29760742,2793.39477539,2827.1784668,2796.88208008,2807.83374023,2770.77832031,2789.72753906,2777.8190918,2825.50341797,2779.40063477,2807.72998047,2765.39355469,2833.63623047,2762.40551758,2809.40161133,2774.85693359
2845.86376953,2783.24487305,2804.69458008,2847.72583008,2808.57568359,2785.70043945,2829.43945313,2822.21191406,2784.31420898,2831.62939453,2792.87329102,2826.97753906,2796.8605957,2808.13012695,2770.18261719,2789.1628418,2777.57202148,2825.76513672,2778.68432617,2807.66210938,2764.68432617,2833.95996094,2761.68676758,2809.25683594,2774.32128906
2845.76269531,2782.61791992,2804.6574707,2847.57861328,2808.31738281,2784.90161133,2829.11157227,2821.68164062,2783.56030273,2831.81787109,2792.69384766,2826.71508789,2795.99023438,2807.63012695,2769.73901367,2788.71557617,2776.83349609,2825.48144531,2777.75170898,2807.37597656,2764.09912109,2833.61547852,2761.21362305,2808.78466797,2773.84423828
2845.81323242,2781.92626953,2804.75097656,2847.47387695,2808.16137695,2784.25415039,2829.13818359,2821.6105957,2783.44433594,2831.49365234,2792.24926758,2826.45727539,2795.68188477,2807.1081543,2769.37939453,2788.48999023,2776.43457031,2825.29101562,2777.11889648,2807.19335938,2763.52124023,2833.59667969,2760.46313477,2808.41870117,2773.09326172
2845.94213867,2781.16210938,2804.71923828,2847.34008789,2807.70458984,2783.74194336,2828.53027344,2821.13916016,2783.28930664,2831.57080078,2791.93334961,2826.41210938,2795.5378418,2806.9465332,2768.81152344,2788.23999023,2776.01074219,2825.06079102,2776.44116211,2806.92211914,2762.7890625,2833.60571289,2759.89111328,2807.95458984,2772.65795898
2845.63208008,2780.45898438,2804.20019531,2847.20825195,2807.31762695,2783.22509766,2828.12280273,2820.67163086,2782.97167969,2831.65405273,2791.4519043,2826.09790039,2795.35961914,2806.54101562,2768.45825195,2787.78491211,2775.51098633,2824.35717773,2775.86328125,2806.95996094,2761.93603516,2832.98486328,2759.2578125,2807.55712891,2771.98999023
2845.61425781,2780.08300781,2803.94311523,2847.2097168,2806.74780273,2782.51855469,2827.99169922,2820.53344727,2782.06420898,2832.02685547,2791.33642578,2825.6003418,2794.95117187,2806.13500977,2768.04907227,2787.55957031,2775.08520508,2824.37670898,2775.20214844,2806.68383789,2761.28125,2833.18603516,2759.15820313,2807.28149414,2770.96044922
2845.54663086,2779.84472656,2803.50732422,2847.00488281,2806.28881836,2782.07446289,2827.72338867,2819.90649414,2781.54931641,2832.08666992,2791.04736328,2825.59155273,2794.2590332,2806.27807617,2767.57250977,2787.37988281,2774.44287109,2824.1394043,2775.21411133,2806.62963867,2760.68188477,2832.83398438,2758.66210938,2806.90576172,2770.60009766
2845.47338867,2778.76000977,2803.0480957,2846.76171875,2806.11621094,2781.15478516,2827.59765625,2819.54614258,2780.85302734,2831.93774414,2791.12548828,2825.32763672,2794.07739258,2806.00244141,2766.76489258,2787.20751953,2773.71386719,2824.19555664,2774.54785156,2806.37084961,2760.01416016,2832.55175781,2758.10473633,2806.82128906,2770.09399414
2845.41552734,2778.14941406,2802.65698242,2847.12329102,2806.32104492,2780.29956055,2827.60473633,2819.62524414,2780.45751953,2831.48925781,2790.70507813,2825.36206055,2794.08862305,2805.69921875,2766.18334961,2787.12939453,2773.32836914,2823.98217773,2774.05981445,2806.06542969,2759.49389648,2831.96728516,2757.33203125,2806.56469727,2769.56713867
2845.73852539,2777.32519531,2802.41577148,2847.10375977,2805.56567383,2779.89892578,2827.8125,2819.13183594,2779.6706543,2831.5949707,2789.89282227,2825.62597656,2793.62719727,2805.55175781,2765.53466797,2786.44482422,2772.70727539,2823.63769531,2773.42333984,2806.00708008,2758.96948242,2831.99560547,2756.91113281,2806.15014648,2768.9519043
2846.01293945,2776.80297852,2801.92602539,2846.82861328,2805.77270508,2779.43359375,2827.45556641,2818.94726562,2779.46582031,2831.83227539,2789.83862305,2825.57275391,2793.3527832,2805.22998047,2765.03466797,2786.11987305,2772.42919922,2823.54199219,2773.23608398,2805.64038086,2758.29003906,2831.33520508,2756.06518555,2805.95336914,2768.77270508
2845.56933594,2776.03808594,2801.81079102,2846.48999023,2805.80908203,2778.67602539,2827.11010742,2818.79907227,2779.28759766,2831.97094727,2789.44848633,2825.0625,2792.58349609,2804.60522461,2764.64477539,2785.51513672,2771.80639648,2823.19604492,2772.8918457,2805.31835938,2757.57861328,2830.81616211,2755.43579102,2805.8684082,2767.87451172
2845.67504883,2775.34887695,2801.63818359,2846.22412109,2805.42358398,2778.24194336,2826.72216797,2818.67211914,2778.55371094,2831.91040039,2788.9362793,2824.47363281,2792.55688477,2804.41040039,2763.90014648,2785.13256836,2771.27026367,2822.95629883,2772.3190918,2805.34667969,2757.00390625,2830.44897461,2755.02929687,2805.68457031,2767.49511719
2846.17260742,2774.75366211,2801.03393555,2845.91137695,2805.03417969,2777.7109375,2826.41210938,2818.46337891,2778.14672852,2831.91210938,2788.55175781,2824.36987305,2792.3371582,2804.00805664,2763.74291992,2784.74731445,2770.85083008,2822.83154297,2772.00292969,2805.13720703,2756.59423828,2829.66918945,2754.31982422,2805.31469727,2766.79785156
2846.16845703,2774.10668945,2800.62084961,2846.07226562,2804.99584961,2777.44506836,2826.28515625,2818.22094727,2778.16601562,2831.29272461,2787.74536133,2824.84619141,2791.99755859,2804.19433594,2763.0949707,2784.03222656,2770.71459961,2822.57202148,2771.13037109,2804.99414062,2756.19555664,2829.90039062,2753.53637695,2805.25830078,2766.70263672
2846.07421875,2773.2800293,2800.22558594,2846.07666016,2804.90405273,2777.07348633,2826.08105469,2817.94384766,2777.90795898,2830.48632813,2787.45727539,2824.44555664,2791.61743164,2803.79418945,2762.6484375,2783.45458984,2770.39550781,2822.56225586,2770.27050781,2804.453125,2755.94018555,2829.90454102,2753.01342773,2805.2890625,2765.98925781
2846.13037109,2772.7043457,2800.22290039,2846.47607422,2804.51953125,2776.46679687,2826.01635742,2817.79223633,2777.86621094,2829.8190918,2786.91894531,2824.14331055,2791.19458008,2803.50341797,2761.95361328,2783.02685547,2770.08959961,2822.29101562,2769.93701172,2804.05932617,2755.21044922,2829.63916016,2752.20703125,2805.37280273,2766.01831055
2846.328125,2772.32641602,2800.35913086,2846.46777344,2804.32006836,2775.99316406,2826.03271484,2817.52709961,2777.48706055,2829.96435547,2786.35644531,2823.69506836,2790.76489258,2803.08007813,2761.43652344,2782.48583984,2769.60791016,2822.234375,2769.46948242,2803.7512207,2754.58813477,2829.55615234,2751.64916992,2805.17993164,2765.43603516
2846.33081055,2772.06811523,2800.05810547,2846.76269531,2804.10229492,2775.42797852,2825.75439453,2817.3059082,2777.22216797,2829.5378418,2786.1394043,2823.25463867,2790.86230469,2802.82128906,2760.8371582,2782.47436523,2769.29492187,2822.14257813,2768.77758789,2803.49609375,2754.24829102,2829.51879883,2751.25195313,2805.05883789,2764.94311523
2846.26904297,2771.35888672,2799.75366211,2846.64160156,2803.75463867,2775.21044922,2825.75488281,2816.99755859,2776.74414062,2829.61108398,2785.95263672,2822.89501953,2790.60913086,2802.96020508,2760.22167969,2782.0847168,2768.75390625,2822.37841797,2768.34716797,2803.95288086,2753.73803711,2829.26586914,2750.80151367,2804.875,2765.22460938
2846.13867187,2770.89135742,2799.57885742,2846.71533203,2804.04711914,2775.18530273,2825.84301758,2817.55737305,2776.5222168,2829.35253906,2785.69287109,2822.65405273,2789.97045898,2802.49707031,2759.97143555,2781.60302734,2768.2434082,2822.27612305,2767.86328125,2803.73681641,2753.29736328,2828.8125,2750.32373047,2804.53369141,2764.65136719
2846.30297852,2770.36889648,2799.29370117,2847.18261719,2803.81079102,2774.92993164,2825.88623047,2817.20483398,2775.98461914,2829.02050781,2785.10986328,2822.14916992,2789.68017578,2802.515625,2759.48193359,2781.12084961,2767.68286133,2822.12036133,2767.17456055,2803.3918457,2752.81494141,2828.61206055,2749.94311523,2804.48950195,2764.20117187
2846.2277832,2770.55615234,2799.16845703,2847.92578125,2803.36352539,2774.34570313,2825.96899414,2816.99462891,2775.33837891,2828.81738281,2784.82177734,2821.99023438,2789.63037109,2802.34423828,2758.91992187,2780.83154297,2767.44824219,2822.08203125,2766.71435547,2803.13378906,2752.3762207,2828.13085938,2749.51269531,2804.09375,2763.31176758
2846.31176758,2770.1315918,2798.94311523,2848.21508789,2802.77148438,2774.03857422,2825.59790039,2817.33911133,2774.76928711,2828.6550293,2784.3581543,2822.13891602,2789.15625,2802.02856445,2758.2331543,2780.23657227,2766.93261719,2821.46337891,2766.32373047,2802.66186523,2751.94165039,2828.18286133,2749.24536133,2803.9440918,2763.07080078
2846.38916016,2769.69287109,2798.71777344,2848.27270508,2802.84057617,2773.5,2825.43286133,2817.18359375,2774.47363281,2828.78417969,2784.0534668,2822.6784668,2789.16210938,2802.0078125,2757.85205078,2779.57202148,2766.6184082,2821.27075195,2766.01342773,2802.36572266,2751.71777344,2828.04785156,2748.47900391,2803.85717773,2762.84765625
2846.44116211,2769.49926758,2798.01513672,2848.36474609,2803.22119141,2773.00073242,2825.14404297,2816.87915039,2773.94995117,2828.52124023,2783.48217773,2822.68481445,2788.67114258,2801.66552734,2757.17480469,2778.85986328,2766.35424805,2820.84472656,2765.41162109,2802.1394043,2751.15771484,2828.22021484,2748.01928711,2803.46899414,2762.99829102
2846.65600586,2768.87695313,2797.84765625,2848.21533203,2802.57275391,2772.35693359,2824.66992187,2816.9362793,2773.47802734,2828.26904297,2783.20532227,2822.75048828,2788.11108398,2801.14697266,2757.03173828,2778.88330078,2765.99755859,2820.89038086,2764.90869141,2802.05957031,2750.55395508,2827.89111328,2747.45483398,2803.38110352,2762.65991211
2846.37646484,2768.32861328,2797.75585938,2848.27539062,2802.43261719,2772.05883789,2825.06640625,2816.47802734,2773.29125977,2828.13330078,2782.75439453,2822.36694336,2787.82324219,2800.72436523,2756.44848633,2778.84082031,2765.61401367,2820.9230957,2764.60986328,2801.85742187,2750.16430664,2828.23754883,2747.05249023,2803.21679687,2762.48486328
2846.29150391,2768.10302734,2797.79150391,2848.44238281,2802.67797852,2771.68041992,2825.04907227,2816.3581543,2772.77539062,2827.46923828,2782.41088867,2822.86547852,2787.63964844,2800.14013672,2755.81958008,2778.74584961,2765.39160156,2820.40771484,2764.14819336,2801.7253418,2749.95654297,2828.57397461,2746.44775391,2803.16577148,2761.94458008
2846.39038086,2767.81225586,2797.27197266,2848.16772461,2802.33642578,2771.3190918,2825.04272461,2815.82958984,2772.77124023,2827.42700195,2781.77319336,2823.77612305,2787.37060547,2799.81542969,2755.42480469,2779.20947266,2764.87109375,2819.81005859,2763.94287109,2801.56713867,2749.62646484,2828.60180664,2745.7487793,2802.5769043,2761.72070313
2845.96313477,2767.4831543,2796.99975586,2848.35668945,2801.92602539,2771.11669922,2824.94458008,2815.53515625,2772.30224609,2826.88525391,2781.35449219,2824.38476562,2787.37963867,2799.38354492,2754.8737793,2778.79077148,2764.54077148,2819.84863281,2763.45556641,2801.35424805,2749.49584961,2828.50537109,2745.57446289,2802.20385742,2760.96191406
2845.98681641,2767.16308594,2796.57495117,2848.60522461,2801.56396484,2770.65942383,2824.87280273,2815.35766602,2771.83398438,2826.78417969,2780.95166016,2824.82348633,2787.45703125,2799.3527832,2754.53393555,2778.53491211,2763.76904297,2819.94726562,2762.92944336,2800.80371094,2749.22265625,2828.30053711,2745.35766602,2801.66992187,2760.48632813
2845.93798828,2766.63989258,2796.31445313,2849.01977539,2801.34765625,2770.13696289,2825.12548828,2815.49658203,2771.57543945,2826.91992187,2780.72973633,2824.74951172,2787.34790039,2798.98510742,2753.95239258,2778.43823242,2763.54418945,2819.39306641,2762.25024414,2800.49145508,2748.625,2828.08935547,2744.86157227,2801.39428711,2759.98388672
2845.6965332,2766.39550781,2796.32739258,2848.95727539,2801.23388672,2770.10083008,2825.11230469,2815.16381836,2771.59350586,2826.70678711,2780.22827148,2824.7175293,2786.9921875,2798.37084961,2753.50683594,2777.94995117,2763.31591797,2819.31201172,2761.79125977,2800.31445313,2748.18139648,2828.14208984,2744.5144043,2800.98681641,2759.71069336
2845.78930664,2766.06274414,2796.13867187,2848.85766602,2800.91870117,2770.2355957,2825.16455078,2815.1003418,2771.45996094,2827.22290039,2779.74780273,2824.62719727,2787.10449219,2797.96313477,2753.18334961,2777.86474609,2762.98413086,2819.23901367,2761.5168457,2799.96118164,2748.14526367,2828.10302734,2744.07177734,2800.7578125,2759.25146484
2846.02636719,2765.45727539,2796.05664062,2848.84130859,2800.578125,2769.97338867,2824.70068359,2815.23071289,2770.89355469,2827.60742187,2779.30761719,2824.58691406,2786.83007813,2797.73583984,2752.8684082,2777.60571289,2762.59375,2819.10302734,2761.08032227,2799.25976562,2747.36181641,2828.26879883,2743.43432617,2800.69726562,2758.96166992
2845.76245117,2765.23168945,2795.61767578,2848.84814453,2800.09521484,2769.61669922,2824.27563477,2815.32617187,2770.81347656,2827.84082031,2778.76220703,2824.37939453,2786.3972168,2797.44799805,2752.59350586,2777.30078125,2762.06176758,2818.86767578,2761.18432617,2798.71850586,2746.61889648,2828.60668945,2742.93530273,2800.18554687,2758.53076172
2846.08984375,2765.07373047,2795.65063477,2848.99707031,2799.67822266,2769.25024414,2824.45996094,2815.29345703,2770.76855469,2828.04589844,2778.82275391,2824.45068359,2786.39941406,2797.69287109,2751.99267578,2777.28466797,2761.59570313,2819.0065918,2760.65942383,2798.50024414,2746.27832031,2827.79052734,2742.35351562,2800.00439453,2757.85644531
2845.90185547,2765.18505859,2795.38110352,2848.65283203,2799.4050293,2769.27685547,2824.40405273,2815.10839844,2770.53710938,2828.13623047,2778.37451172,2824.20092773,2786.86572266,2797.60522461,2751.76318359,2777.08227539,2761.33227539,2818.85375977,2760.39013672,2798.21118164,2745.87597656,2827.57861328,2742.08740234,2800.38134766,2757.53662109
2845.96069336,2764.68237305,2795.69482422,2848.79541016,2799.38598633,2768.75439453,2824.50073242,2814.53271484,2770.15161133,2828.23266602,2777.89233398,2823.64941406,2787.00195313,2797.06713867,2751.44384766,2776.81762695,2761.04418945,2818.59521484,2759.95166016,2798.01489258,2745.70385742,2827.77075195,2741.52636719,2799.97998047,2757.16821289
2846.0300293,2764.33666992,2795.57910156,2848.79296875,2799.25708008,2768.2734375,2824.26757813,2814.10424805,2770.18603516,2828.3425293,2777.29296875,2823.56298828,2786.52514648,2797.20581055,2751.00097656,2776.54760742,2760.89257813,2818.40820313,2760.08129883,2797.77490234,2745.49682617,2827.40136719,2741.20068359,2799.64599609,2757.09838867
2845.71655273,2763.96850586,2795.05761719,2848.34326172,2798.81005859,2768.11962891,2824.68383789,2814.01904297,2770.44750977,2828.45385742,2776.62548828,2823.24169922,2786.44799805,2796.8190918,2750.69873047,2776.31225586,2760.72631836,2818.21948242,2759.47998047,2797.31665039,2744.71240234,2827.29858398,2740.68066406,2799.61816406,2756.83178711
2845.30541992,2763.39111328,2794.81445313,2848.609375,2798.33862305,2768.37719727,2824.84912109,2813.97583008,2769.86621094,2828.06591797,2776.61132813,2823.31811523,2786.35107422,2796.89135742,2750.14575195,2775.93212891,2760.47631836,2818.12060547,2758.98657227,2796.86962891,2744.63232422,2827.56152344,2739.80566406,2799.20849609,2756.22143555
2845.40209961,2763.07055664,2794.74804687,2848.42163086,2798.25463867,2768.51098633,2824.79199219,2813.42285156,2770.21923828,2828.03100586,2776.17138672,2822.96044922,2785.93017578,2796.54589844,2749.71704102,2775.89819336,2759.78051758,2818.13232422,2758.42749023,2797.03393555,2744.45385742,2827.37011719,2739.33837891,2798.92333984,2756.13085938
2845.53491211,2762.52734375,2794.29248047,2848.56958008,2798.43164062,2768.24682617,2824.72729492,2813.50585938,2770.57788086,2828.2956543,2775.59765625,2822.75292969,2785.88891602,2796.58886719,2749.26074219,2775.7019043,2759.18359375,2818.18945313,2758.27294922,2796.84838867,2744.36206055,2827.34667969,2738.78295898,2798.90966797,2755.78173828
2845.73828125,2762.57666016,2794.32568359,2848.74291992,2798.07495117,2768.36669922,2824.51611328,2813.4362793,2770.19628906,2828.4140625,2775.07958984,2822.88574219,2785.59008789,2796.73828125,2748.91259766,2776.15795898,2758.42358398,2818.18334961,2758.13427734,2796.61547852,2744.18774414,2827.56274414,2738.09838867,2798.74291992,2755.24707031
2845.46728516,2762.29418945,2793.95288086,2848.62646484,2798.13012695,2768.16992187,2824.38427734,2813.32299805,2769.76220703,2828.41601562,2774.7512207,2822.79833984,2785.21630859,2796.59570313,2748.84277344,2775.97387695,2758.21679687,2818.3671875,2758.05981445,2796.84765625,2743.90942383,2827.53027344,2737.52978516,2798.61914062,2754.9921875
2845.40063477,2761.83178711,2793.95263672,2848.37353516,2798.31420898,2768.08227539,2824.79394531,2813.41210938,2769.42553711,2828.57910156,2774.53442383,2822.72509766,2785.6003418,2796.296875,2748.42211914,2775.74731445,2757.57006836,2818.04003906,2757.80712891,2796.45141602,2743.41625977,2828.04345703,2737.05297852,2798.04101562,2754.90795898
2845.67993164,2761.61694336,2793.79296875,2848.70239258,2797.88916016,2767.83422852,2825.35839844,2813.98217773,2768.86694336,2828.2644043,2773.83886719,2823.35571289,2785.91552734,2795.97412109,2747.94848633,2775.50830078,2756.9375,2818.21459961,2757.25292969,2796.6184082,2743.14892578,2828.04418945,2736.98461914,2797.72729492,2754.93725586
2845.74658203,2761.46801758,2793.5324707,2848.92919922,2798.00170898,2767.48583984,2825.140625,2813.98730469,2768.51879883,2828.04931641,2773.62915039,2823.08422852,2785.63500977,2795.83227539,2747.55517578,2775.15087891,2756.48608398,2817.82592773,2757.07885742,2796.31225586,2742.61987305,2827.98193359,2736.78564453,2797.26464844,2754.97338867
2845.5402832,2760.71435547,2793.55371094,2848.7578125,2797.83374023,2766.97973633,2825.34643555,2813.83129883,2768.20776367,2827.56469727,2773.03222656,2822.85009766,2785.54492187,2795.5065918,2747.09033203,2775.30615234,2756.09106445,2817.77783203,2756.4140625,2796.08544922,2742.18066406,2828.1730957,2736.19555664,2797.30200195,2754.45263672
2845.5246582,2760.46923828,2793.22973633,2848.94970703,2797.99047852,2766.28955078,2825.0793457,2813.42871094,2767.71240234,2826.99047852,2772.57568359,2822.79956055,2785.6550293,2795.01171875,2746.81958008,2774.61010742,2755.5690918,2817.75683594,2756.07543945,2796.00463867,2741.88598633,2828.09057617,2735.61181641,2797.78808594,2754.06982422
2845.69702148,2759.99438477,2792.50097656,2849.20947266,2797.33984375,2766.00512695,2825.25146484,2812.9609375,2767.16113281,2826.91967773,2772.72607422,2822.68457031,2785.6027832,2795.16186523,2746.62524414,2774.83886719,2755.00634766,2817.26074219,2755.32080078,2795.61962891,2741.33886719,2828.11132813,2734.92407227,2797.7434082,2753.81958008
2845.65307617,2759.79858398,2792.05932617,2848.75,2797.51953125,2765.52197266,2825.45507813,2813.04394531,2766.43237305,2826.47363281,2772.68286133,2822.67456055,2785.19506836,2795.32202148,2746.16577148,2774.6875,2755.09643555,2817.19726562,2754.91943359,2795.42358398,2741.03442383,2828.1418457,2734.43676758,2797.7355957,2753.68383789
2845.67919922,2759.41113281,2792.36987305,2848.42211914,2797.63061523,2765.56201172,2825.71020508,2812.92041016,2766.05297852,2826.14990234,2772.390625,2822.68408203,2784.98950195,2795.61083984,2745.71826172,2774.28540039,2754.85766602,2817.43554687,2754.73876953,2795.32666016,2740.99780273,2828.14819336,2733.82470703,2797.46264648,2753.56152344
2846.04516602,2759.24511719,2792.24926758,2848.23071289,2797.75537109,2765.37768555,2825.17822266,2812.88452148,2765.94238281,2826.65063477,2772.68334961,2822.31445313,2784.79370117,2796.16967773,2745.20556641,2774.02929687,2754.96191406,2817.24243164,2754.29785156,2795.22949219,2740.60571289,2827.92993164,2733.28076172,2797.55200195,2752.98608398
2846.16333008,2759.31152344,2791.87646484,2848.36865234,2797.31933594,2764.81225586,2824.94018555,2813.02783203,2765.41748047,2826.7487793,2772.7890625,2822.0546875,2784.72875977,2795.8371582,2744.90771484,2773.85473633,2754.5300293,2816.95922852,2754.06445313,2794.85571289,2740.03735352,2827.65356445,2733.01757813,2797.27001953,2753.09277344
2846.21801758,2758.72070313,2791.5234375,2848.55786133,2797.05322266,2764.25024414,2825.00512695,2813.22705078,2764.9609375,2827.45776367,2772.53686523,2821.90136719,2784.83862305,2796.00585938,2744.96264648,2773.87060547,2754.41015625,2816.70776367,2753.58081055,2794.5625,2739.82421875,2827.66748047,2732.8815918,2796.90795898,2752.77539062
2846.11157227,2758.38500977,2791.09716797,2848.53320313,2796.65405273,2763.88696289,2825.07714844,2813.43579102,2764.43041992,2827.44287109,2772.39086914,2821.81542969,2784.38232422,2795.7355957,2744.56884766,2773.73925781,2754.04711914,2816.81176758,2753.60498047,2794.18017578,2739.47021484,2827.46557617,2732.48095703,2796.53930664,2752.69311523
2845.79003906,2758.2956543,2791.02661133,2847.80712891,2796.21850586,2763.97314453,2825.20947266,2813.59570313,2764.09570313,2827.36132813,2772.62475586,2821.39038086,2783.92675781,2795.57885742,2744.16650391,2773.55126953,2753.89990234,2817.14331055,2753.72314453,2794.10351562,2739.2421875,2827.31054687,2732.15795898,2796.27954102,2752.55957031
2845.75292969,2758.27856445,2790.5612793,2848.0065918,2796.43066406,2763.84521484,2824.95532227,2813.46459961,2763.53076172,2827.23266602,2772.57958984,2821.30664062,2783.83813477,2795.82348633,2744.0324707,2773.67163086,2754.03686523,2817.03710938,2753.38427734,2794.07373047,2738.90185547,2827.03833008,2731.71069336,2796.2668457,2752.3828125
2845.97387695,2757.90209961,2790.66674805,2847.91772461,2796.29101562,2763.60644531,2824.89282227,2813.34228516,2763.71875,2827.24365234,2772.32958984,2821.34130859,2782.90234375,2795.58496094,2743.77832031,2773.65258789,2753.58862305,2817.39038086,2753.22460938,2793.89111328,2738.57226562,2827.13061523,2731.20581055,2796.0378418,2752.81176758
2845.79150391,2757.51220703,2790.7878418,2847.93994141,2796.7434082,2763.56005859,2825.12231445,2813.1418457,2763.82958984,2826.94873047,2772.62744141,2821.1027832,2782.60644531,2795.47387695,2743.29663086,2773.26660156,2753.27685547,2817.26318359,2752.79125977,2793.56469727,2738.19799805,2826.94213867,2730.93017578,2795.58129883,2752.76196289
2845.61035156,2757.37719727,2790.64770508,2847.86157227,2796.87255859,2763.26074219,2824.73266602,2813.27783203,2763.54736328,2827.24731445,2772.38061523,2821.08032227,2782.39819336,2795.52441406,2743.11669922,2772.99926758,2752.97802734,2817.03930664,2752.64428711,2793.6027832,2737.92578125,2826.41967773,2730.40917969,2795.56030273,2752.546875
2845.39453125,2757.0612793,2790.29907227,2848.03125,2796.82739258,2763.27978516,2824.60742187,2813.22875977,2763.27783203,2826.68359375,2772.13378906,2820.54077148,2782.3840332,2795.41333008,2742.85180664,2772.84838867,2752.62109375,2817.17260742,2752.18798828,2794.10205078,2737.90161133,2826.20263672,2729.984375,2795.38037109,2752.3894043
