xovga,xovgb,xovgc,xovgd,xovge,xovgf,xovgg,xovgh,xovgi,xovgj,xovgk,xovgl,xovgm,xovgn,xovgo,xovgp,xovgq,xovgr,xovgs,xovgt,xovgu,xovgv,xovgw,xovgx,xovgy
1612.93225098,1569.39941406,1581.23950195,1630.91809082,1591.76074219,1613.68786621,1610.43920898,1601.30310059,1613.79077148,1608.65258789,1574.21948242,1603.53234863,1602.70202637,1588.57800293,1557.87329102,1618.94421387,1569.85180664,1611.01782227,1577.14611816,1589.68200684,1587.41040039,1607.00537109,1555.49523926,1586.34130859,1611.34619141
1613.23754883,1569.25085449,1580.94506836,1631.34082031,1591.88659668,1613.84082031,1609.93664551,1601.96020508,1613.35314941,1609.48181152,1574.36193848,1603.36804199,1602.58703613,1588.6361084,1557.7923584,1619.19726562,1569.53405762,1610.65771484,1576.42053223,1589.6796875,1587.3894043,1606.63305664,1555.5559082,1585.58239746,1611.08361816
1614.0267334,1569.76477051,1581.00598145,1631.43115234,1591.7947998,1613.42126465,1610.08618164,1601.39013672,1613.98449707,1609.75024414,1573.75830078,1603.60437012,1602.94128418,1588.95275879,1556.03771973,1618.89697266,1569.70751953,1610.85559082,1576.56958008,1590.09460449,1587.43066406,1606.09851074,1555.30700684,1585.46520996,1610.64831543
1614.02172852,1569.79370117,1581.45495605,1631.57019043,1591.86132812,1614.17651367,1610.48937988,1601.11694336,1614.18811035,1609.51989746,1573.11328125,1603.12280273,1602.29064941,1589.15966797,1555.76269531,1619.07080078,1569.77966309,1610.68969727,1576.82128906,1589.6965332,1587.87060547,1606.16149902,1555.00634766,1585.62878418,1610.46740723
1614.14819336,1569.76245117,1581.47033691,1631.16882324,1591.86694336,1614.49414062,1610.75097656,1600.67260742,1614.19873047,1609.81518555,1572.32324219,1603.04052734,1602.61242676,1589.06079102,1555.28186035,1619.37841797,1569.35742188,1611.24536133,1576.96838379,1589.53015137,1587.88269043,1606.01184082,1555.11120605,1585.91760254,1610.30944824
1614.0090332,1569.61791992,1580.91687012,1630.63793945,1591.92333984,1613.70141602,1610.93786621,1600.46630859,1613.69750977,1609.95874023,1572.04638672,1602.80554199,1602.26843262,1589.09570312,1555.34460449,1619.2545166,1568.98815918,1611.02563477,1577.19848633,1589.51013184,1587.20996094,1606.31066895,1555.48803711,1585.53149414,1610.24487305
1613.4810791,1569.94555664,1581.12670898,1631.48828125,1591.45544434,1613.19042969,1610.82897949,1600.09692383,1614.06567383,1609.60754395,1572.23278809,1602.81958008,1601.74157715,1588.98449707,1555.46203613,1619.53625488,1568.66137695,1611.11853027,1577.53405762,1589.59191895,1587.85791016,1606.20043945,1555.58300781,1585.62670898,1610.45141602
1612.86035156,1569.609375,1580.54589844,1631.71105957,1592.10668945,1613.76647949,1611.21130371,1600.07849121,1613.85754395,1609.60119629,1572.63037109,1602.05187988,1601.52087402,1588.74230957,1555.11669922,1619.16674805,1569.1439209,1612.10998535,1577.83654785,1589.46606445,1587.87927246,1606.48962402,1555.78601074,1585.44189453,1610.31799316
1612.82397461,1568.66699219,1580.58789062,1632.26171875,1592.64147949,1613.67712402,1611.03430176,1599.95812988,1613.96069336,1609.89294434,1571.91943359,1602.06140137,1601.17663574,1588.56652832,1554.62768555,1619.75952148,1569.3762207,1611.98669434,1577.04321289,1588.97692871,1587.64550781,1606.45690918,1556.68151855,1585.31262207,1610.15039062
1612.85827637,1568.48596191,1580.83349609,1632.37011719,1592.45495605,1614.21105957,1611.55847168,1600.57519531,1613.74829102,1609.79980469,1572.13879395,1601.91271973,1601.17126465,1588.74279785,1554.16394043,1619.60388184,1569.65124512,1612.32763672,1576.67004395,1589.09729004,1587.22119141,1606.07397461,1556.85119629,1585.45324707,1610.40405273
1613.04858398,1568.13623047,1581.06005859,1632.01635742,1592.35742188,1614.93237305,1611.78344727,1601.11584473,1613.97119141,1609.86694336,1571.81555176,1602.4473877,1601.24389648,1588.77880859,1553.29711914,1619.79968262,1569.26867676,1612.36340332,1576.46557617,1589.31481934,1586.77404785,1605.45581055,1556.79370117,1585.6151123,1610.52355957
1613.10803223,1568.44763184,1581.05578613,1631.18347168,1591.87573242,1615.20935059,1612.01306152,1601.33129883,1614.12866211,1609.69213867,1572.07507324,1601.93640137,1601.28820801,1588.69592285,1553.18347168,1619.70629883,1569.19787598,1612.19689941,1576.23974609,1589.81298828,1586.70947266,1604.43273926,1556.67419434,1585.66870117,1610.28417969
1613.29760742,1567.96972656,1581.15161133,1630.83557129,1592.18908691,1615.05371094,1612.04528809,1602.16687012,1614.33117676,1609.59484863,1571.58203125,1601.58972168,1601.49804688,1588.58642578,1552.42297363,1619.18225098,1569.05126953,1612.55725098,1576.33532715,1589.35839844,1587.4029541,1604.72961426,1556.14074707,1585.5032959,1610.49658203
1613.39367676,1567.67980957,1581.06652832,1631.14550781,1591.73828125,1615.90185547,1611.71606445,1602.31848145,1614.84936523,1609.62573242,1571.58898926,1602.5057373,1601.29882812,1588.84667969,1551.45397949,1618.96435547,1569.0390625,1612.91943359,1576.66796875,1589.15600586,1587.68139648,1604.78662109,1556.07653809,1585.88220215,1611.22460938
1613.39819336,1567.28308105,1580.65942383,1631.40551758,1591.66320801,1615.40539551,1612.15209961,1602.09057617,1615.3470459,1609.31567383,1571.50634766,1602.40637207,1601.50512695,1589.39929199,1551.27172852,1618.71459961,1569.69152832,1612.28625488,1576.83068848,1588.93103027,1587.62658691,1604.63220215,1556.1060791,1586.30041504,1611.58361816
1613.88928223,1566.16516113,1580.78308105,1631.61486816,1591.8548584,1615.7142334,1612.11181641,1601.66625977,1615.44274902,1610.04187012,1572.47705078,1602.50097656,1601.84484863,1590.20935059,1551.30505371,1618.68359375,1569.79882812,1612.01245117,1577.02746582,1589.06274414,1587.95507812,1604.47851562,1556.375,1585.3404541,1611.51989746
1613.6081543,1566.17138672,1579.98242188,1631.78967285,1591.74255371,1615.82739258,1612.36022949,1601.07385254,1614.19787598,1610.16186523,1572.73815918,1602.74401855,1601.93908691,1590.50805664,1551.9284668,1618.85339355,1570.0078125,1611.74182129,1576.94311523,1589.20349121,1588.13757324,1603.46508789,1555.88366699,1585.45581055,1612.27062988
1613.82116699,1565.8371582,1580.10668945,1631.38085938,1591.86535645,1616.24987793,1612.28149414,1600.90612793,1614.50720215,1610.30688477,1572.84533691,1603.02209473,1602.00109863,1590.34790039,1551.74804688,1618.55297852,1569.23291016,1611.84313965,1576.23498535,1589.29455566,1588.69299316,1604.21704102,1555.28759766,1585.71533203,1612.34094238
1613.57556152,1565.27661133,1580.51574707,1631.28588867,1591.76086426,1616.76513672,1612.69885254,1600.02563477,1614.24243164,1609.94519043,1571.72753906,1603.12866211,1602.56530762,1590.79589844,1551.25976562,1619.29663086,1568.80407715,1611.86022949,1576.49816895,1589.28686523,1588.31323242,1604.25402832,1554.96728516,1586.06420898,1612.91125488
1613.45544434,1564.91247559,1580.72351074,1631.42700195,1592.02929688,1616.9309082,1613.12854004,1600.2911377,1614.04272461,1609.74169922,1571.63342285,1603.11669922,1602.78857422,1590.67602539,1550.71362305,1618.83374023,1568.62597656,1612.08666992,1576.29125977,1589.8380127,1588.53149414,1604.95739746,1555.49475098,1586.7166748,1612.75793457
1613.39733887,1564.0592041,1580.9317627,1632.39294434,1591.99621582,1616.5057373,1613.03198242,1600.81982422,1614.04467773,1610.25244141,1571.57727051,1603.2121582,1602.97888184,1590.40490723,1550.45605469,1618.39916992,1568.74279785,1612.68518066,1575.45837402,1589.9309082,1587.33190918,1605.53112793,1555.31335449,1586.59362793,1612.45996094
1613.25720215,1564.46435547,1580.61816406,1633.27392578,1592.1854248,1616.31152344,1612.87695312,1601.20959473,1613.85302734,1610.62133789,1571.6027832,1603.47192383,1602.74731445,1590.20935059,1550.19775391,1618.34057617,1568.34521484,1612.63024902,1575.6151123,1590.30041504,1586.41662598,1605.74157715,1555.40966797,1585.96447754,1612.21459961
1613.37695312,1564.94360352,1580.81652832,1633.23254395,1591.49499512,1616.21691895,1612.80664062,1600.99597168,1615.05383301,1610.55700684,1571.22827148,1603.60900879,1602.66015625,1589.59631348,1550.75036621,1618.53173828,1568.28479004,1612.11047363,1574.84301758,1590.64526367,1586.02758789,1607.19921875,1555.7166748,1585.92333984,1612.00463867
1613.28588867,1564.89868164,1580.73852539,1633.29309082,1591.40234375,1616.82617188,1613.06481934,1601.32824707,1614.82373047,1610.77270508,1570.15869141,1603.33300781,1602.67248535,1589.59680176,1550.84155273,1618.96655273,1567.46289062,1612.6854248,1575.39147949,1590.06262207,1585.80480957,1607.20922852,1556.05859375,1586.41430664,1611.68249512
1613.55969238,1564.4519043,1580.94824219,1634.10058594,1591.86791992,1616.78588867,1612.7956543,1601.12902832,1615.20788574,1610.51855469,1569.68359375,1602.96020508,1603.48632812,1590.09924316,1550.40234375,1619.15917969,1567.3782959,1612.16699219,1576.19628906,1590.09020996,1585.55114746,1607.09130859,1556.54663086,1586.28796387,1611.11413574
1613.15429688,1564.09155273,1580.83349609,1634.17077637,1591.58349609,1616.85192871,1612.9387207,1600.91271973,1615.09008789,1610.3145752,1569.92932129,1602.73937988,1603.24230957,1589.49975586,1550.17077637,1618.3918457,1567.51147461,1612.96875,1576.38366699,1590.71105957,1585.94787598,1606.89709473,1556.09057617,1586.3326416,1611.39038086
1613.13012695,1564.42822266,1580.6451416,1634.04345703,1591.43127441,1616.48303223,1612.88000488,1601.01550293,1615.65881348,1609.87255859,1570.13903809,1602.17724609,1603.12341309,1589.39257812,1549.8013916,1619.40820312,1568.47485352,1612.92358398,1576.42724609,1590.99475098,1585.98754883,1606.98278809,1556.66564941,1586.31518555,1611.05639648
1612.96289062,1564.26782227,1580.43151855,1634.01086426,1592.08215332,1615.86254883,1613.43530273,1601.71191406,1615.72375488,1609.93530273,1571.18591309,1601.9942627,1603.32116699,1589.28515625,1549.72363281,1619.38769531,1569.1505127,1612.83642578,1576.4519043,1591.22375488,1585.71508789,1607.38757324,1556.91027832,1586.2220459,1610.3729248
1613.65600586,1564.4822998,1580.31774902,1633.57568359,1592.35290527,1615.18151855,1613.4708252,1601.50500488,1616.4642334,1609.61242676,1571.77124023,1602.06262207,1603.19091797,1589.01391602,1549.32299805,1619.78173828,1569.17590332,1612.59240723,1576.37890625,1591.16564941,1585.61328125,1607.58447266,1556.11999512,1585.91577148,1610.3013916
1613.57055664,1564.07043457,1580.49121094,1633.81420898,1592.97387695,1615.18579102,1613.64453125,1601.40466309,1616.85266113,1609.61535645,1572.44946289,1602.08374023,1602.88793945,1588.42224121,1549.62890625,1620.40319824,1569.07556152,1612.88793945,1576.65759277,1590.69091797,1585.90576172,1607.47106934,1555.41589355,1585.59008789,1609.94299316
1614.08349609,1564.22570801,1580.17834473,1633.50769043,1592.3659668,1615.05004883,1613.75952148,1601.71020508,1616.00634766,1608.83642578,1572.6229248,1602.23156738,1603.08361816,1587.86364746,1549.48022461,1620.7779541,1568.42614746,1612.57983398,1576.24414062,1590.87011719,1586.23791504,1607.73010254,1554.89550781,1585.33032227,1609.57275391
1613.89501953,1564.83422852,1580.05236816,1633.79382324,1591.91699219,1615.6895752,1613.60546875,1601.32434082,1616.22265625,1608.60620117,1573.16552734,1602.5715332,1602.92175293,1588.08959961,1549.49377441,1621.17553711,1567.93518066,1612.64074707,1576.42224121,1590.92700195,1586.39782715,1607.4510498,1554.28479004,1585.33068848,1609.60388184
1614.01464844,1565.04016113,1580.0489502,1633.88037109,1591.74841309,1615.7220459,1612.76464844,1601.71948242,1615.58642578,1608.68127441,1572.98278809,1602.40856934,1602.68994141,1588.43994141,1549.15148926,1620.55969238,1567.58312988,1611.9987793,1575.7911377,1590.15893555,1585.74243164,1607.81677246,1553.37597656,1585.31188965,1609.56835938
1613.95324707,1565.51281738,1579.91162109,1634.4810791,1591.70727539,1616.45397949,1613.10290527,1602.24780273,1615.25097656,1609.42700195,1573.36547852,1602.21899414,1602.94726562,1589.1953125,1548.5916748,1620.11437988,1567.11950684,1612.08190918,1575.74975586,1590.46582031,1585.83874512,1607.23986816,1553.34912109,1585.20361328,1610.24804688
1614.40185547,1566.02856445,1579.62023926,1634.39221191,1591.51049805,1616.85070801,1613.1652832,1602.26086426,1615.39196777,1609.31518555,1573.98327637,1602.04589844,1603.13671875,1589.06665039,1548.6463623,1619.41015625,1566.83325195,1612.2479248,1575.60339355,1590.68762207,1585.02648926,1607.62609863,1553.60620117,1585.10888672,1610.47473145
1614.22497559,1566.00500488,1578.67272949,1634.23596191,1591.25,1616.69763184,1612.22241211,1602.35375977,1615.5357666,1609.86108398,1574.00439453,1602.10913086,1603.67663574,1589.21044922,1548.08129883,1619.1315918,1566.33605957,1612.98278809,1575.98925781,1590.30603027,1585.05773926,1607.57971191,1553.87866211,1584.74255371,1610.70983887
1614.17150879,1565.96801758,1578.94238281,1634.70861816,1591.35046387,1617.12280273,1611.89892578,1601.55371094,1614.63842773,1609.92858887,1573.61743164,1601.17150879,1603.53381348,1589.3536377,1547.44348145,1619.80822754,1566.01513672,1613.0637207,1576.68249512,1590.56787109,1585.00915527,1607.54907227,1553.97497559,1584.64440918,1610.20788574
1613.92712402,1565.53149414,1578.95983887,1635.36572266,1591.67578125,1616.96936035,1611.78601074,1601.12084961,1614.33361816,1610.51843262,1573.79162598,1601.90478516,1603.73840332,1589.47192383,1547.6138916,1619.73608398,1566.14770508,1613.08544922,1576.3704834,1590.47521973,1584.35632324,1607.32666016,1554.015625,1584.24694824,1609.96728516
1613.59558105,1565.29699707,1580.04064941,1635.84118652,1591.3815918,1617.15490723,1612.15368652,1600.8157959,1614.0925293,1610.68334961,1573.12353516,1602.00134277,1604.22619629,1590.18005371,1547.63464355,1619.59228516,1566.03039551,1612.67602539,1576.04956055,1590.67431641,1584.62414551,1607.24267578,1553.36743164,1584.02905273,1610.15185547
1613.61181641,1564.84069824,1580.90344238,1635.65710449,1591.95544434,1616.6739502,1612.33410645,1600.6060791,1613.98461914,1610.05993652,1573.48791504,1602.14953613,1603.83569336,1590.31958008,1547.7019043,1619.79907227,1566.19360352,1612.75500488,1575.34277344,1591.01696777,1585.10314941,1607.24816895,1553.24084473,1584.07763672,1609.88647461
1613.9588623,1564.98583984,1581.33032227,1636.68041992,1592.22973633,1616.48278809,1612.7557373,1601.02734375,1613.48046875,1609.97729492,1573.30566406,1602.17102051,1603.66357422,1590.84521484,1548.78051758,1619.3807373,1566.38952637,1613.6875,1575.64978027,1591.25927734,1585.26062012,1607.66882324,1553.21386719,1584.42944336,1609.5559082
1614.17321777,1565.03381348,1581.71374512,1636.63110352,1592.84326172,1616.80444336,1612.7010498,1601.25793457,1613.34094238,1609.92932129,1572.86914062,1602.66516113,1604.23156738,1591.19299316,1548.9296875,1619.42651367,1566.59790039,1613.88452148,1575.99194336,1590.7010498,1585.98095703,1608.03198242,1553.6340332,1584.93859863,1609.59362793
1614.17224121,1565.7623291,1581.68615723,1636.09741211,1593.27856445,1616.06652832,1611.98583984,1601.23364258,1613.33837891,1609.78076172,1573.01965332,1602.35888672,1604.47900391,1591.24047852,1548.21289062,1619.24230957,1566.38635254,1614.22680664,1576.16223145,1590.78723145,1585.8770752,1607.73083496,1553.98730469,1585.11022949,1609.92749023
1614.12927246,1565.86340332,1581.18469238,1636.43395996,1593.23742676,1615.81079102,1612.17834473,1601.1394043,1613.94165039,1608.85681152,1573.14074707,1602.70825195,1603.91479492,1590.99243164,1547.87756348,1619.32397461,1566.83666992,1614.04748535,1576.45910645,1590.78662109,1586.05395508,1607.76550293,1553.71313477,1585.07312012,1609.55737305
1614.0489502,1565.83459473,1580.84362793,1635.50378418,1592.96228027,1615.57043457,1612.2833252,1601.20153809,1613.64086914,1608.4173584,1572.78942871,1602.55310059,1604.06994629,1591.01794434,1547.78051758,1619.83044434,1567.10314941,1614.11523438,1576.65563965,1590.13879395,1585.9822998,1608.2689209,1553.23864746,1584.94628906,1610.1229248
1614.28088379,1565.81774902,1581.53039551,1635.8692627,1593.31103516,1615.55456543,1612.49853516,1600.99621582,1613.20300293,1608.67382812,1572.48254395,1602.2220459,1604.2121582,1590.84484863,1548.59509277,1619.64416504,1566.80908203,1613.90686035,1577.32092285,1589.85595703,1585.64685059,1608.44311523,1552.77331543,1584.81213379,1609.99597168
1614.79455566,1565.33496094,1581.45300293,1636.11914062,1593.04882812,1615.22265625,1612.75598145,1600.1105957,1613.06982422,1609.04650879,1571.37243652,1601.54272461,1603.88964844,1591.32275391,1549.04663086,1618.92529297,1566.56970215,1613.72106934,1577.68737793,1589.59814453,1585.43164062,1608.09143066,1552.73742676,1584.80456543,1610.05810547
1615.40222168,1564.86181641,1581.58972168,1636.59973145,1592.95214844,1615.62976074,1612.50854492,1600.08691406,1613.69396973,1609.07287598,1571.29638672,1602.3248291,1604.00537109,1591.04138184,1548.96557617,1619.27758789,1567.19238281,1613.50341797,1577.35009766,1589.51513672,1585.45019531,1607.55212402,1553.06445312,1584.62731934,1609.99353027
1615.921875,1564.75390625,1581.99938965,1636.42919922,1592.93859863,1615.62194824,1613.0390625,1599.93347168,1613.79333496,1609.66625977,1571.25219727,1602.68518066,1604.34387207,1590.96862793,1549.70080566,1619.4909668,1567.29748535,1613.37426758,1576.86962891,1589.73083496,1585.53540039,1607.69238281,1553.27026367,1584.55334473,1610.15063477
1615.65161133,1565.3001709,1581.46374512,1636.65197754,1592.89648438,1615.84570312,1612.9588623,1599.96240234,1613.9465332,1609.99377441,1570.84179688,1602.9699707,1604.77587891,1590.81005859,1549.65197754,1620.43481445,1567.6217041,1613.52941895,1576.73937988,1589.86230469,1585.0723877,1607.54956055,1553.19702148,1584.10241699,1609.98217773
1615.06323242,1565.26550293,1582.05224609,1636.37402344,1593.06018066,1616.52246094,1613.45703125,1599.92553711,1613.77392578,1610.08520508,1570.38659668,1602.8293457,1604.50842285,1591.25305176,1549.74853516,1619.25439453,1567.77441406,1614.20812988,1577.31726074,1589.56591797,1584.67651367,1607.91601562,1553.26245117,1583.93945312,1609.99243164
1614.12402344,1565.48974609,1582.11450195,1636.44677734,1593.66247559,1616.26696777,1613.54833984,1600.01379395,1614.51330566,1610.67907715,1570.40209961,1602.42980957,1604.6640625,1591.52246094,1550.14379883,1619.1217041,1567.75134277,1614.72717285,1577.73901367,1590.00463867,1584.90454102,1607.76452637,1552.83691406,1583.72302246,1609.80883789
1614.03601074,1565.88452148,1581.89526367,1636.36914062,1593.64562988,1615.97106934,1613.34240723,1599.27709961,1614.95166016,1610.39233398,1569.48693848,1601.48254395,1605.13928223,1591.26855469,1550.52026367,1619.18261719,1567.57446289,1614.76586914,1577.78515625,1589.8482666,1584.48962402,1607.19433594,1552.15380859,1584.26135254,1609.62731934
1614.10925293,1565.70703125,1582.43896484,1636.30786133,1593.38012695,1615.44970703,1613.36315918,1598.74951172,1615.0625,1610.44360352,1569.6940918,1601.63024902,1605.69555664,1590.62121582,1550.57250977,1618.87316895,1567.67321777,1614.50048828,1577.13439941,1589.95373535,1584.37536621,1607.19421387,1551.88037109,1585.10058594,1609.85302734
1614.05432129,1566.05322266,1582.04138184,1636.00183105,1593.78967285,1615.37719727,1613.88879395,1599.61682129,1615.40869141,1610.92248535,1569.30444336,1600.97680664,1605.34155273,1590.61779785,1549.87988281,1618.79296875,1567.51086426,1614.59692383,1576.65515137,1589.96130371,1584.35986328,1607.02368164,1551.89245605,1585.75268555,1610.14587402
1614.23498535,1565.80151367,1581.63269043,1635.99047852,1594.08239746,1616.39685059,1614.12683105,1599.59887695,1615.09741211,1611.21191406,1569.76159668,1600.9395752,1605.61645508,1591.06738281,1549.85620117,1618.93896484,1568.31689453,1614.22106934,1576.7520752,1590.04125977,1584.5736084,1607.05505371,1551.64880371,1586.0657959,1610.86340332
1614.26989746,1565.91320801,1581.61828613,1635.71838379,1594.53955078,1616.36804199,1614.33752441,1599.96008301,1614.88842773,1610.9465332,1569.71740723,1600.90075684,1605.7401123,1591.56066895,1550.12304688,1618.7043457,1568.19311523,1614.52355957,1576.46972656,1590.08117676,1584.9642334,1607.36242676,1551.80126953,1586.11303711,1610.79443359
1613.98925781,1566.14892578,1581.41040039,1635.30847168,1593.9050293,1616.26257324,1613.47253418,1599.85046387,1614.89465332,1610.91564941,1569.63366699,1600.91760254,1605.71350098,1591.80285645,1550.15124512,1618.31994629,1567.90551758,1614.43786621,1576.38342285,1589.99816895,1585.79846191,1607.96862793,1551.86877441,1586.27661133,1611.26672363
1613.77392578,1566.15405273,1581.50634766,1634.90002441,1593.2388916,1616.50390625,1614.23669434,1599.78601074,1614.95996094,1610.88879395,1569.42529297,1602.02380371,1605.49060059,1591.70544434,1550.44750977,1618.41564941,1567.83813477,1614.54174805,1576.08898926,1590.23217773,1585.71118164,1607.54443359,1551.57788086,1586.13574219,1611.13391113
1613.50695801,1566.59057617,1581.44348145,1634.88647461,1593.12866211,1616.34289551,1614.56604004,1599.99438477,1615.43334961,1610.78723145,1570.2479248,1601.87487793,1605.24926758,1591.31079102,1551.0111084,1619.09094238,1567.87084961,1615.20239258,1576.76416016,1590.203125,1586.53088379,1607.35290527,1551.67492676,1586.18823242,1610.60095215
1613.33459473,1567.20959473,1581.35534668,1634.81872559,1592.55786133,1616.71057129,1614.44580078,1599.36889648,1615.29504395,1609.98266602,1570.41235352,1602.08312988,1605.65515137,1590.82202148,1551.24975586,1619.5489502,1567.39562988,1615.1751709,1577.12854004,1590.18017578,1586.47753906,1607.12683105,1552.15734863,1586.78967285,1610.66943359
1613.03503418,1567.43005371,1581.14050293,1634.69750977,1593.12658691,1616.53515625,1614.5880127,1599.69970703,1614.64941406,1610.97546387,1570.33007812,1602.10253906,1605.11914062,1590.94616699,1550.92346191,1619.45251465,1567.01464844,1615.35705566,1577.64562988,1589.79199219,1586.2253418,1607.70043945,1551.90686035,1586.72497559,1611.14428711
1614.11889648,1568.13757324,1581.51843262,1634.65856934,1593.46166992,1616.24316406,1614.90490723,1599.9239502,1614.19470215,1610.35754395,1570.47460938,1602.13989258,1605.90209961,1591.12109375,1550.8782959,1619.50866699,1566.97607422,1615.43249512,1578.13439941,1589.86730957,1586.13183594,1607.86950684,1551.9185791,1586.39099121,1611.62426758
1614.15490723,1568.27844238,1581.32531738,1634.84521484,1592.98217773,1616.30297852,1615.97058105,1600.19067383,1614.72717285,1610.48327637,1570.88195801,1602.10839844,1605.73681641,1591.61938477,1551.60400391,1620.00939941,1567.1920166,1615.57788086,1577.89831543,1589.45422363,1586.45080566,1607.75268555,1552.15380859,1585.91833496,1611.90002441
1614.52770996,1568.23144531,1581.3503418,1634.59375,1592.86474609,1616.33337402,1615.90478516,1600.18286133,1614.94018555,1609.96289062,1570.85668945,1602.08129883,1605.66394043,1590.9588623,1552.02099609,1619.47143555,1567.02478027,1615.81616211,1578.15429688,1589.41101074,1586.16894531,1607.38012695,1552.72424316,1586.20532227,1611.54382324
1614.53515625,1568.29821777,1581.27526855,1633.6685791,1593.1895752,1615.9699707,1615.6685791,1600.9074707,1614.94238281,1609.94934082,1570.74694824,1602.12036133,1605.39489746,1591.10461426,1551.77331543,1619.56884766,1566.96911621,1615.78930664,1577.55749512,1589.05908203,1585.92529297,1607.50646973,1552.73132324,1585.22558594,1611.35986328
1615.14782715,1568.51989746,1581.42114258,1634.19677734,1593.01196289,1616.19482422,1615.98425293,1601.09399414,1614.80737305,1609.8182373,1571.32910156,1602.24487305,1605.0032959,1591.63708496,1551.70837402,1619.64501953,1566.67297363,1615.60900879,1577.27722168,1589.26855469,1586.12145996,1607.31921387,1552.62756348,1584.68908691,1611.19580078
1615.09985352,1568.39099121,1581.69897461,1634.13366699,1592.77819824,1616.1307373,1616.35961914,1600.76843262,1614.64147949,1609.75878906,1571.22070312,1602.28796387,1604.72290039,1591.31921387,1551.63085938,1618.95007324,1566.63220215,1615.39953613,1576.4206543,1590.22973633,1585.84777832,1606.86047363,1552.33447266,1584.85510254,1610.82580566
1615.55187988,1568.18347168,1581.71643066,1634.13769531,1592.32312012,1616.11474609,1616.09436035,1600.59765625,1614.0489502,1609.41821289,1570.97119141,1602.1998291,1604.64135742,1591.5703125,1551.0123291,1618.35913086,1566.41455078,1616.09143066,1576.32592773,1589.92175293,1585.83239746,1607.02880859,1552.2421875,1585.00427246,1611.06420898
1615.20202637,1568.10778809,1581.49975586,1633.88354492,1592.13110352,1615.86401367,1616.04748535,1600.53320312,1614.57177734,1609.05688477,1570.81494141,1601.94274902,1604.33935547,1591.40930176,1551.04443359,1617.49304199,1566.93017578,1615.70629883,1576.50427246,1590.30969238,1586.25170898,1607.40026855,1552.08300781,1584.96276855,1610.90234375
1615.20678711,1567.69250488,1581.69030762,1633.44616699,1592.05700684,1615.85119629,1616.05444336,1600.51928711,1614.52783203,1608.4921875,1570.87878418,1602.28869629,1603.92907715,1591.14819336,1550.35644531,1618.41345215,1566.92810059,1616.15527344,1576.62316895,1590.07836914,1585.59069824,1608.01464844,1551.99743652,1584.76635742,1610.53515625
1616.40991211,1567.68664551,1581.88024902,1633.66210938,1591.7545166,1615.93518066,1615.97729492,1600.3614502,1614.01062012,1608.9588623,1570.96411133,1602.46801758,1603.8536377,1590.97705078,1550.41650391,1618.57568359,1565.78234863,1616.09387207,1576.48815918,1590.25939941,1585.10534668,1608.50927734,1552.13256836,1584.27697754,1610.58666992
1616.21228027,1568.2265625,1582.43798828,1634.16894531,1592.00061035,1616.55749512,1615.58618164,1600.46496582,1613.86633301,1609.34887695,1570.3157959,1602.50598145,1604.53735352,1591.25537109,1550.29016113,1618.40429688,1565.28125,1616.05639648,1576.4597168,1590.34301758,1585.36352539,1608.42712402,1551.84997559,1584.18969727,1610.45300293
1616.45910645,1568.33911133,1582.73864746,1634.79907227,1591.89660645,1616.20361328,1615.21435547,1600.99023438,1614.09899902,1609.3848877,1570.45385742,1603.21105957,1605.23400879,1591.08752441,1550.33813477,1618.86938477,1565.28308105,1615.97460938,1576.70727539,1590.08251953,1585.3651123,1608.50732422,1551.45410156,1584.29138184,1611.51721191
1616.50024414,1568.21276855,1582.45422363,1634.64099121,1591.97167969,1616.09960938,1615.68151855,1600.92614746,1613.44873047,1610.42944336,1570.48510742,1603.50280762,1605.38696289,1591.0579834,1551.14013672,1619.02075195,1565.08410645,1616.08850098,1576.82019043,1589.90588379,1585.74157715,1608.83776855,1551.49499512,1583.98278809,1611.4230957
1616.42907715,1568.11962891,1582.05737305,1634.67199707,1591.86450195,1615.39526367,1615.60046387,1600.70788574,1613.64831543,1610.41064453,1570.55126953,1603.66296387,1605.22021484,1591.2244873,1549.7109375,1619.68017578,1565.46936035,1616.16589355,1577.546875,1590.11669922,1585.63415527,1608.33642578,1551.05212402,1582.9864502,1611.75756836
1616.5168457,1568.38391113,1581.92541504,1635.31872559,1591.72119141,1615.40551758,1615.98547363,1600.93908691,1613.92419434,1610.72485352,1570.7454834,1603.59631348,1605.33862305,1590.98864746,1549.5592041,1619.44775391,1565.35339355,1616.10876465,1577.99731445,1590.31555176,1586.53100586,1608.15014648,1550.95141602,1583.15588379,1611.58227539
1617.0177002,1568.73754883,1581.85852051,1635.97619629,1591.36938477,1615.70349121,1615.84362793,1601.95898438,1613.61828613,1611.12548828,1570.70288086,1603.73132324,1605.94165039,1591.25,1549.58081055,1619.77453613,1565.00146484,1617.03271484,1578.49975586,1590.19763184,1586.5723877,1608.27893066,1550.30285645,1583.14660645,1612.10412598
1616.6685791,1568.30822754,1581.96862793,1636.35534668,1590.91760254,1615.52197266,1616.03222656,1601.43920898,1613.66882324,1611.21118164,1570.64147949,1603.86584473,1606.23034668,1591.08630371,1549.51672363,1619.60876465,1564.83813477,1617.17175293,1578.85375977,1589.66650391,1586.87731934,1607.63806152,1550.50817871,1582.75891113,1612.47888184
